iso3,country,variable,variable.1,1999,2002,2005,2008,2010,2011,2012,2013,2015
AGO,Angola,education,value,0.191332220521393,0.198792570041604,0.210124035893181,0.206058718965123,0.218129839519764,0.229123906385337,0.226469352889574,0.233026824736053,0.246338381150059
AGO,Angola,mortality,value,0.0889572159984959,0.0877108223105405,0.0868776911058503,0.0871481116307763,0.0862121985432565,0.085290715779965,0.081983438184882,0.0765452303531404,0.0677262192928131
AGO,Angola,registration,value,0.484681244863942,0.496840036260521,0.513419754422797,0.507628114254781,0.524571369151702,0.538089132158006,0.534632763007774,0.541608755090752,0.55602911374839
AGO,Angola,stunting,value,0.365056669725002,0.357830755263244,0.349723958737638,0.35303052342893,0.341702078079442,0.336965623979086,0.337836226171065,0.335537484938953,0.325681743029592
ALB,Albania,education,value,0.352593132781991,0.354682363169073,0.354450839000413,0.351426207611704,0.354229360580711,0.357537138734237,0.359661772683167,0.362435251865374,0.36032133226173
ALB,Albania,mortality,value,0.0050924475213188,0.00476142126169115,0.00476142126169115,0.00511852537770269,0.00470590273442083,0.00508089513219156,0.00510487188133564,0.00596565231949006,0.0050970667608471
ALB,Albania,registration,value,0.983052755185892,0.978558219526834,0.978517727712444,0.982515906949203,0.98048792609269,0.981268478366429,0.982277109463062,0.982229784985874,0.982257838310246
ALB,Albania,stunting,value,0.127960085756327,0.125198373175945,0.125244679947445,0.132129818078459,0.124987211142827,0.125295329957019,0.136386741887654,0.130615723496797,0.13702870609787
ARM,Armenia,education,value,0.776076325977755,0.550000947612844,0.200005361177116,0.370603695231182,0.492736309411134,0.555114291836114,0.617461196402378,0.681278119453421,0.801754801038272
ARM,Armenia,mortality,value,0.0487881755102948,0.0443716226418207,0.0393730791832317,0.0292495431578082,0.026227922751266,0.0242412951034083,0.0222785505593959,0.0189825046482283,0.0141426231042273
ARM,Armenia,registration,value,0.999465035297662,0.999452708698613,0.9994822617348,0.99949758169805,0.99948690762249,0.999479289549733,0.999479695355082,0.999470372406384,0.999469668363817
ARM,Armenia,stunting,value,0.138533756238429,0.138377021670073,0.134639727303454,0.146134815409667,0.119700144965997,0.119945090346202,0.116929760129938,0.108170946353631,0.102424442616983
AZE,Azerbaijan,education,value,0.443409229525057,0.376991648423813,0.37717848323135,0.377273023073696,0.377302560556978,0.377308450498135,0.377313148744919,0.377317618039488,0.377333306492961
AZE,Azerbaijan,mortality,value,0.0676734060389276,0.0477104398340449,0.0477104398340449,0.0477104398340449,0.0477104398340449,0.0477104398340449,0.0477104398340449,0.0477104398340449,0.0477104398340449
AZE,Azerbaijan,registration,value,0.939627583742635,0.745895966511843,0.745889826301202,0.745891026726482,0.745890529619635,0.745891287775741,0.74589151216143,0.745891813129437,0.745894413086715
AZE,Azerbaijan,stunting,value,0.265824740175407,0.200723024247738,0.20078157876789,0.200770131224743,0.200774871754773,0.200767641796453,0.20076550200075,0.200762631897705,0.200737838082032
BDI,Burundi,education,value,0.0637670646796818,0.0627711269604124,0.0713735146604303,0.0711752627418498,0.073838065434175,0.0792365745874321,0.0807942728548955,0.0837738018630373,0.122929971654314
BDI,Burundi,mortality,value,0.0605748987320655,0.0600014695818808,0.0599794616505178,0.0599281784434162,0.0580453872523758,0.0581550154803763,0.0588574507676822,0.059000575737668,0.0555183402001319
BDI,Burundi,registration,value,0.926069542717049,0.926016946566228,0.929428472952034,0.929485330260023,0.929150214114315,0.930117597954364,0.93053993187498,0.931183624540574,0.934879962382137
BDI,Burundi,stunting,value,0.396242377339209,0.40021865370449,0.379962646169989,0.380167757640195,0.373829550157221,0.359245811752193,0.356580661348537,0.350640449343059,0.304776370070834
BEN,Benin,education,value,0.0373416817501416,0.0460281376529295,0.0651785369959393,0.0871642975742053,0.113168177773574,0.13092046535109,0.1427242444981,0.142735221955584,0.136191085841546
BEN,Benin,mortality,value,0.144793896723952,0.133537388681134,0.115220902245109,0.0924563375208565,0.0728170009089248,0.0633171473587894,0.0548349127922091,0.0586173392051941,0.0649047440116493
BEN,Benin,registration,value,0.586722806219777,0.5876914927289,0.610897097347139,0.704949467115962,0.803744199519771,0.852600516122593,0.894570276162265,0.901468349270533,0.91133077145889
BEN,Benin,stunting,value,0.265728001598534,0.308750073099648,0.371302581708848,0.399869771462289,0.40466684312296,0.403661117311561,0.410970637525739,0.385259423181428,0.332933321875782
BFA,Burkina Faso,education,value,0.0357949453648982,0.0457968212818408,0.048683109713793,0.0507216290486264,0.0536500864247362,0.0572319196751221,0.0572881718271964,0.0589770753852675,0.0643765641840391
BFA,Burkina Faso,mortality,value,0.173345740611978,0.162058557862685,0.157363353117896,0.156202260742202,0.15498960043574,0.155610525836929,0.155610525836929,0.154540358903946,0.151705399703498
BFA,Burkina Faso,stunting,value,0.334644988888865,0.33765751573066,0.344287241623555,0.340511624891708,0.336249586055964,0.328930901670113,0.328932906940602,0.325697752646505,0.314555891489905
BGD,Bangladesh,education,value,0.14000135237765,0.139422897408361,0.130959299941012,0.147506115756974,0.165236554546422,0.179558487739467,0.187293460722353,0.200194173237561,0.210954045097765
BGD,Bangladesh,mortality,value,0.112370417341425,0.0991977655631053,0.0863913967481414,0.0706470790050713,0.0636449702226158,0.0594902859140761,0.0568834616274263,0.0542071496894334,0.0519078861840562
BGD,Bangladesh,registration,value,0.312201301122785,0.313794748624884,0.314508709283591,0.315094315902799,0.317982747598259,0.321931727934844,0.286661769105087,0.251187573500461,0.215125222091607
BGD,Bangladesh,stunting,value,0.47357897757184,0.426449712540789,0.419393520606388,0.417010679694585,0.400856742797663,0.387745833870153,0.368844233029617,0.347070075326268,0.326920472465197
BOL,Bolivia,education,value,0.321358729301908,0.310671890190057,0.309176899687599,0.321280498810655,0.316511570094476,0.312955361828354,0.317167348027192,0.314028020907312,0.314008269844121
BOL,Bolivia,mortality,value,0.0908942750108691,0.0905413562041796,0.086462017419657,0.0766198895875938,0.0774985403264467,0.0783653101292585,0.0775297535181055,0.0779015657288709,0.0779015657288709
BOL,Bolivia,registration,value,0.911705968481843,0.911380343852627,0.909966441022316,0.904863512084436,0.903503156738411,0.902292312335732,0.903394615490284,0.902658305857544,0.902658603159391
BOL,Bolivia,stunting,value,0.251806154496286,0.253276229777816,0.260790871409863,0.286169170514427,0.290676261388194,0.294608976111312,0.29011056368254,0.292685332710506,0.292687455891103
BRA,Brazil,education,value,0.174188074104831,0.172119466328342,0.172236183685658,0.169103774665051,0.168774220126059,0.169126283530422,0.167790556882973,0.168428298024367,0.168627189907051
BRA,Brazil,mortality,value,0.0600888657572822,0.0611325905580226,0.0612022902951594,0.0628918829678463,0.0631823265682898,0.0628812812539766,0.0640633318838677,0.063763192803626,0.0632666767907619
BRA,Brazil,stunting,value,0.119412279614936,0.124431986113011,0.123551906929918,0.133008794063637,0.134028439514999,0.133017004883077,0.137252810014203,0.135145159353171,0.134165796059672
CAF,Central African Republic,education,value,0.0432699837036906,0.039673912955313,0.046544398273237,0.0500660285854904,0.0519798767521876,0.053363508454351,0.0530498631050797,0.0822759558292732,0.0841307611377366
CAF,Central African Republic,mortality,value,0.122799558779777,0.126511346603595,0.122307811353693,0.119961112992395,0.117554546614728,0.117357204463111,0.117104320909602,0.0930994023194174,0.0919031705260675
CAF,Central African Republic,stunting,value,0.308851113998907,0.310024857633723,0.307142553907587,0.298816515356441,0.296146928128228,0.291149872275469,0.292014395796242,0.267309578384718,0.267849259547842
CIV,Cote d'Ivoire,education,value,0.06124682413243,0.0687119914952323,0.0828394532101748,0.0962784675224476,0.111939726026022,0.128376884051635,0.130069334641933,0.132481156075635,0.13168192094181
CIV,Cote d'Ivoire,mortality,value,0.153559541191642,0.14224583970715,0.127363055640785,0.116546106135301,0.109234830943286,0.104951520276547,0.102438428742654,0.102211542967083,0.102519031596218
CIV,Cote d'Ivoire,registration,value,0.760766198406569,0.763566618127826,0.787037475455773,0.802493681799039,0.821491674072023,0.844046389165761,0.842254324100702,0.846310795490112,0.84473444413422
CIV,Cote d'Ivoire,stunting,value,0.251199208811675,0.259218784845968,0.260115574918654,0.258758809889449,0.250909380382444,0.242826155761571,0.245795738798624,0.245867546880793,0.246083044621445
CMR,Cameroon,education,value,0.0553298099127425,0.0635299342353547,0.0814641523662949,0.10348277782974,0.120800806797909,0.129193042395433,0.129012967472359,0.129126105301224,0.127064331097501
CMR,Cameroon,mortality,value,0.159099064058703,0.14118362323049,0.122306264065746,0.113013365662134,0.105686320111696,0.102146473868168,0.102307976767777,0.102175981089576,0.103077741171396
CMR,Cameroon,registration,value,0.649777866538422,0.646402069171078,0.686169290030531,0.707413283346387,0.726168940914824,0.731998478729277,0.731654025112537,0.731952580076202,0.727839619039209
CMR,Cameroon,stunting,value,0.292560850273245,0.305608324088193,0.302423417023508,0.296302957997605,0.287830572875646,0.282959533183327,0.283096093497202,0.282962476534741,0.286953016164295
COD,"Congo, Dem. Rep.",education,value,0.524452073926074,0.582584223781028,0.586056593389942,0.521810443195913,0.511215831910626,0.498072271388778,0.470244147967446,0.465150258994853,0.459314886100563
COD,"Congo, Dem. Rep.",mortality,value,0.0707461143321318,0.0667182269466943,0.0651761211740273,0.0709489729396775,0.0725282098735561,0.0730264563805057,0.0748611429818863,0.0751509991730657,0.0745040250687366
COD,"Congo, Dem. Rep.",registration,value,0.430552121967313,0.483368439303441,0.486846124276999,0.42705878782865,0.41621257915578,0.404895813037956,0.392608745851677,0.386534646155916,0.385040864925468
COD,"Congo, Dem. Rep.",stunting,value,0.227427862442968,0.190852439228019,0.186165247426353,0.228880058906374,0.233444503089024,0.239681179621396,0.250308462972414,0.255408510875835,0.258900809779555
COL,Colombia,education,value,0.276571415285253,0.292236597355595,0.317614368824319,0.355109304542268,0.370540786285607,0.380580229563084,0.392909123139839,0.405152366860567,0.425514071258553
COL,Colombia,mortality,value,0.0292993127489339,0.0270731420888614,0.025993714451847,0.0236888520293806,0.0229963395260905,0.0225123559206592,0.0218133408082124,0.0211327431774024,0.0201261961774951
COL,Colombia,registration,value,0.968049845423561,0.966697552666074,0.965667682584561,0.966565371607815,0.96580803933338,0.965554535598185,0.965668003979099,0.965771212490413,0.965406472164169
COL,Colombia,stunting,value,0.139476951939181,0.143958889480194,0.144980538882939,0.13946793905162,0.140662097331849,0.141497903878725,0.141159044743957,0.140826310787641,0.142327234179847
COM,Comoros,education,value,0.0543671021569056,0.0769262532417222,0.101778182941078,0.129840972674256,0.149274877989867,0.160032413728001,0.171159361587311,0.174582783691057,0.178966073130735
COM,Comoros,mortality,value,0.0982884283402115,0.087387657979944,0.0754977650488364,0.0640414029910697,0.0566249907476659,0.0528412797854899,0.0495234444359586,0.0492547057441623,0.0486723966896155
COM,Comoros,registration,value,0.865834179999787,0.865979480817148,0.867743430934945,0.86909516114922,0.870727115242986,0.874379244993763,0.875918041265326,0.877504307222984,0.879271072992249
COM,Comoros,stunting,value,0.342795715212286,0.335502348478389,0.323492230188085,0.309748361490356,0.300728978170746,0.294205265507639,0.28897313174599,0.286129017180991,0.281135985239238
DOM,Dominican Republic,education,value,0.229609851551776,0.216930649354332,0.236212309574875,0.254033103529086,0.271840352685999,0.285475912822238,0.296140835868587,0.305999154508505,0.30389926240121
DOM,Dominican Republic,mortality,value,0.0547417201577453,0.0476668036437865,0.0420260110980709,0.038607621161002,0.0391203522273309,0.0386553706613054,0.0383178884693994,0.0381993600312069,0.0385464096890482
DOM,Dominican Republic,registration,value,0.91477207961067,0.915603871572714,0.919427960022734,0.917552377996284,0.918835828668144,0.924956005628874,0.928364628538616,0.93013983112688,0.926486104422953
DOM,Dominican Republic,stunting,value,0.126102156506757,0.107869165656179,0.111378026717568,0.113276354116304,0.103409151892614,0.0953715450323262,0.0886264751744239,0.0832660161862437,0.087096581073545
EGY,"Egypt, Arab Rep.",education,value,0.283018076998642,0.323652847763035,0.366903139100717,0.410948485739276,0.432114385521936,0.445149471844341,0.453870830062143,0.466776087402425,0.473682173530126
EGY,"Egypt, Arab Rep.",mortality,value,0.0892770597019289,0.0713476421456772,0.0546424578775782,0.0370384857175737,0.0355186693733001,0.03482294429432,0.0341173291410933,0.0327904150400444,0.0322675485111603
EGY,"Egypt, Arab Rep.",registration,value,0.973665609061921,0.982111238128568,0.988060337702587,0.989671470882928,0.990316551137023,0.991174499821064,0.991114458324694,0.991829731903289,0.991502549801667
EGY,"Egypt, Arab Rep.",stunting,value,0.332915961401414,0.317076363725632,0.310977425953794,0.303758792282209,0.273775592268729,0.258379265423531,0.245202385136564,0.230332576274699,0.217573954556842
ETH,Ethiopia,education,value,0.0531615904086446,0.0543487641638845,0.05983464612713,0.0732585493891755,0.0848542794543098,0.0939291949761709,0.0991065744985575,0.106322373037637,0.112766204042738
ETH,Ethiopia,mortality,value,0.172680017072104,0.154225068058736,0.121840685444486,0.109772048764794,0.101076106772136,0.096344798096773,0.0921961027992048,0.0879735819312443,0.0811528021697208
ETH,Ethiopia,registration,value,0.0385399572793296,0.0353809196393649,0.0328919555284503,0.0344295054926713,0.0361894553688589,0.0384832937787511,0.0391147759890275,0.0386544480159444,0.0384796289758276
ETH,Ethiopia,stunting,value,0.50384643900212,0.483189863955566,0.452331590491871,0.437034996334081,0.42638781709786,0.421616792374779,0.406713196546201,0.389819476669813,0.363423317783
GAB,Gabon,education,value,0.0827287584987239,0.0896506629994974,0.109948220044265,0.131062695221672,0.144103714777246,0.150410068083651,0.155907112545941,0.155954160754932,0.154478816361926
GAB,Gabon,mortality,value,0.0825268176641543,0.0816997884826144,0.0755392474410896,0.0683808526009784,0.0640218003235734,0.0618021920863911,0.0598963544845949,0.0598930852031786,0.0599680625308779
GAB,Gabon,registration,value,0.891553368107757,0.894260599084628,0.895024206063916,0.894557823726919,0.89480223874915,0.894866054417922,0.89475883922844,0.894740924936552,0.894461095765299
GAB,Gabon,stunting,value,0.239998306890021,0.232488448108598,0.215823408122766,0.201582854650229,0.193979570127054,0.190757896515184,0.188367347330495,0.188517414262575,0.191992768371328
GHA,Ghana,education,value,0.101410377914622,0.117263719829082,0.152791198323293,0.194689389578171,0.197703951989076,0.197236790405316,0.197151198714925,0.200698406858677,0.208515880060937
GHA,Ghana,mortality,value,0.0970159028798245,0.0972851403446301,0.0889381012907316,0.0762658618515363,0.0723808702371547,0.0705820428296342,0.0688768516093448,0.066773598474199,0.0643296935861458
GHA,Ghana,registration,value,0.728788020935368,0.729699291064413,0.729591582715457,0.726408949618962,0.723395980121917,0.718816607268164,0.715338299017827,0.715040288399381,0.720382620414634
GHA,Ghana,stunting,value,0.249466075839473,0.273701215889308,0.276205742717086,0.271209259396873,0.241684823964678,0.228643926824859,0.215018380485656,0.199548663344712,0.18034817426566
GIN,Guinea,education,value,0.070724785130951,0.0770913228440332,0.0814772437936244,0.106563507402716,0.133947652551886,0.1340426658996,0.129679666809632,0.135660346656302,0.14088622368543
GIN,Guinea,mortality,value,0.163962952684167,0.15654244421411,0.147645256822146,0.12860871842176,0.109030235323154,0.106111196093836,0.102877999678056,0.100307298927129,0.0986956409227502
GIN,Guinea,registration,value,0.696328746123441,0.733024388732649,0.759507647025844,0.750887430373116,0.767773199121861,0.748913248368624,0.713339440581789,0.728832357761761,0.744323565849852
GIN,Guinea,stunting,value,0.243430029210615,0.268997124036031,0.289713519805881,0.272541379993588,0.250972804921637,0.24971895761473,0.262215215793664,0.253138294419572,0.243067938692108
GMB,"Gambia, The",education,value,0.223314099106284,0.247600183277208,0.209384592335355,0.20213594901914,0.194463352507721,0.199753958197811,0.195050813158253,0.193032661813113,0.187964231615872
GMB,"Gambia, The",mortality,value,0.0526317591338206,0.0502458917541183,0.0544829524349765,0.0557506850700333,0.0570081220509499,0.0564991122476811,0.0570064379299246,0.0570769287155234,0.0572922456031931
GMB,"Gambia, The",registration,value,0.747742844908175,0.748187635583034,0.743857481280706,0.743884788219106,0.742541839508631,0.743237767786868,0.742548909803364,0.742410312812364,0.741765970731656
GMB,"Gambia, The",stunting,value,0.219523971724903,0.208292936012753,0.226898327175513,0.22820180817651,0.234008547622029,0.230654353314275,0.233555400683698,0.233976904968973,0.236641201872178
GTM,Guatemala,education,value,0.104309610008006,0.111321634196159,0.121471347741405,0.129664745048202,0.136875315062679,0.14129053079819,0.144712377655471,0.149454689880141,0.155265769227169
GTM,Guatemala,mortality,value,0.07053998112606,0.0646353885265973,0.0584409009118037,0.0524151631829197,0.0481598197496307,0.0458838909187908,0.0437437113442723,0.0414240603568638,0.0373446439957022
GTM,Guatemala,stunting,value,0.510587236295964,0.506746554517331,0.494439909473206,0.488019739384521,0.479327394480191,0.473354813073715,0.469080410643598,0.462839736899071,0.458264683113247
GUY,Guyana,education,value,0.285357059111057,0.286645142178214,0.292796334030006,0.289422822942322,0.288871579232244,0.290360521177393,0.289430280642619,0.290564490953826,0.290822535076056
GUY,Guyana,mortality,value,0.0381271112115388,0.0382326499256516,0.0384614505348947,0.0382633431914178,0.0382435018219384,0.0383375750995967,0.0382633305911925,0.0383582344605867,0.0383627161644604
GUY,Guyana,registration,value,0.872632469681886,0.873424851862786,0.874960520028581,0.8739662704636,0.873881944660425,0.874193059820553,0.873962265663221,0.874303848888028,0.874470309515834
GUY,Guyana,stunting,value,0.199086653364398,0.196710721000298,0.191366330194579,0.194845890716738,0.195072883940018,0.194589330825229,0.194749544589688,0.193659388891038,0.193479609115552
HND,Honduras,education,value,0.151081066177543,0.14985782487663,0.160388427207841,0.158891576322799,0.172413198554559,0.186400141313828,0.202496175745043,0.200757030342389,0.203283946267864
HND,Honduras,mortality,value,0.0357368955633445,0.0358780016301279,0.0346116020249053,0.033686971662037,0.0309548659754718,0.0290942037655474,0.027475949721542,0.0274571269292218,0.0274603545429409
HND,Honduras,registration,value,0.973463973153262,0.973395980036525,0.973826118320673,0.973375773429237,0.973527785914631,0.973859470275265,0.974079695942396,0.974104165787607,0.974110750286905
HND,Honduras,stunting,value,0.283205027111679,0.285783094930454,0.266440090844551,0.269434365489271,0.244090751373571,0.221407378057016,0.197454088415061,0.199438607526674,0.195931442114761
HTI,Haiti,education,value,0.0593621255693025,0.0800367549322881,0.114919964993492,0.133579487404226,0.150747541845072,0.156388903504166,0.107394260872359,0.10992708090436,0.11477491015838
HTI,Haiti,mortality,value,0.123569448833827,0.106791043863105,0.0894491258933905,0.083449321479157,0.0808460030538356,0.0806021399314977,0.0860698723208416,0.0858394079542034,0.0862550265606176
HTI,Haiti,registration,value,0.851204756980688,0.85647701617364,0.867236967451181,0.863679734387196,0.863531247503315,0.86144176401206,0.821379315768293,0.823200744335391,0.828612640272426
HTI,Haiti,stunting,value,0.210952216551081,0.169668736540053,0.15457974640561,0.152712852913419,0.147519517057124,0.146384091547095,0.190836943657107,0.189298932540291,0.183304910451757
IDN,Indonesia,education,value,0.212869093995872,0.216207830254847,0.249562898264639,0.282262982764484,0.300101495708881,0.317001751112178,0.329628272340888,0.34258916156808,0.357467677930589
IDN,Indonesia,mortality,value,0.0606420266721309,0.0585101264008402,0.0523237600503107,0.0476441362812635,0.0445444303598544,0.0420850772181419,0.0401322362900903,0.0384493845209606,0.0360512627077542
IDN,Indonesia,registration,value,0.532207025433173,0.493827386362488,0.515911190617447,0.533797048383736,0.610963818405755,0.65813631032184,0.700751753153598,0.723228215799981,0.757021122591903
IND,India,education,value,0.231364270053217,0.205217620632107,0.180692613188761,0.185222140548428,0.199267101983358,0.202794796091284,0.210798079103669,0.221367723453606,0.232229283644209
IND,India,mortality,value,0.102280575505425,0.0904131483216331,0.0771128602215147,0.0667382400078136,0.0609204819676439,0.0586566339026493,0.0555290413338485,0.0519941696526078,0.0466589370841389
IND,India,registration,value,0.44087798789427,0.453239612358187,0.471166975186793,0.549482245498782,0.622403689880369,0.655028833918246,0.692804833393081,0.732729896099734,0.803031101796601
IND,India,stunting,value,0.464369012317716,0.458538480587045,0.445200323911926,0.420943177771722,0.4014381047977,0.394292552107023,0.383760167281503,0.370814607189246,0.353967592740916
JOR,Jordan,education,value,0.382989949629494,0.378375996298283,0.375686767037803,0.379654176532577,0.386274674235383,0.390868072623594,0.390228517843371,0.400420780759948,0.415545046308013
JOR,Jordan,mortality,value,0.036601000454218,0.0383850104394196,0.0298587562806507,0.027816115791354,0.0262464182378373,0.023175523627078,0.0228299395386023,0.0221615328967913,0.0216154843997302
JOR,Jordan,registration,value,0.984136422624132,0.981963827919324,0.981031722536003,0.983907414392182,0.981455067924987,0.981450537581568,0.983769935461745,0.981078342016667,0.977155078196145
JOR,Jordan,stunting,value,0.123134977639738,0.0816341708090208,0.16145932292195,0.175323935552398,0.128963296343516,0.112130706526104,0.10676891123544,0.10959453049355,0.100621425876238
KAZ,Kazakhstan,education,value,0.736621315039866,0.738124877258065,0.736923856672417,0.797928814154224,0.7978888755152,0.798040291413144,0.798043073068267,0.798076864413829,0.798023060824823
KAZ,Kazakhstan,mortality,value,0.0662962353541613,0.0699424769147415,0.0675235838972713,0.0499625024492191,0.0499625024492191,0.0499164697818227,0.0499164697818227,0.0498983626886884,0.0499164697818227
KAZ,Kazakhstan,stunting,value,0.104108381875676,0.11266648070005,0.102873144407336,0.13109752901101,0.160134319219049,0.131139703529923,0.0796823213717479,0.0796846909494349,0.131107384050271
KEN,Kenya,education,value,0.2351236380811,0.255444330479644,0.290771180354625,0.319252039874669,0.345225034167138,0.366391117428922,0.38253369949176,0.406185580384393,0.428586166673701
KEN,Kenya,mortality,value,0.0799813694840644,0.0499616605453875,0.0523439260519112,0.0658587889585035,0.066466233943513,0.0620335745446164,0.0585392310193099,0.05479698242451,0.0521248575616311
KEN,Kenya,registration,value,0.617450066388551,0.636021875902991,0.647324021270506,0.651041832183196,0.680737134738586,0.709794490766896,0.735960695764877,0.767400088970602,0.79763666884879
KEN,Kenya,stunting,value,0.31083561464871,0.28204719679215,0.282222468842449,0.301424225678392,0.291686270636212,0.267702954093082,0.248446711286688,0.226106827580156,0.204172371893533
KGZ,Kyrgyz Republic,education,value,0.776947448852018,0.793342478127872,0.806433801335799,0.826778707555883,0.83622042641993,0.84278512946272,0.84567422171807,0.842242616603499,0.841803455839785
KGZ,Kyrgyz Republic,mortality,value,0.0697188429113246,0.0589701534436509,0.0528650219945842,0.0454414253214638,0.0387465707547746,0.0363019870980531,0.0321815531457185,0.0326783590999028,0.0324797987072927
KGZ,Kyrgyz Republic,registration,value,0.989083127124111,0.988692676730883,0.989497900874987,0.990079433645094,0.990103916739778,0.990046923923418,0.990101028907532,0.989771181709599,0.989710930491173
KGZ,Kyrgyz Republic,stunting,value,0.241448097056784,0.216977004627652,0.213595187714875,0.201701509232108,0.189577304976959,0.18276077585122,0.17682203655057,0.179041026072338,0.178486737606273
LBR,Liberia,education,value,0.24007257156776,0.211015510723892,0.337640913680048,0.319554884555493,0.335837461779735,0.335389810137124,0.326106323443457,0.332028769080472,0.346710788470686
